Acadept,Degname,Major,Acad Yr,Count of OSIR
THEA,BFA,Dance Performance (BFA),2021,29
THEA,BFA,Theatre Arts - Acting (BFA),2020,45
THEA,BFA,Thea Arts-Design & Technology (BFA),2020,17
THEA,BFA,Dance Performance (BFA),2020,27
THEA,BFA,Theatre Arts - Acting (BFA),2019,58
THEA,BFA,Thea Arts-Design & Technology (BFA),2019,23
THEA,BFA,Dance Performance (BFA),2019,28
THEA,BFA,Theatre Arts - Acting (BFA),2018,55
THEA,BFA,Thea Arts-Design & Technology (BFA),2018,32
THEA,BFA,Dance Performance (BFA),2018,28
THEA,BFA,Theatre Arts - Acting (BFA),2017,56
THEA,BFA,Thea Arts-Design & Technology (BFA),2017,29
THEA,BFA,Dance Performance (BFA),2017,30
THEA,BFA,Theatre Arts - Acting (BFA),2016,64
THEA,BFA,Thea Arts-Design & Technology (BFA),2016,27
THEA,BFA,Dance Performance (BFA),2016,28
THEA,MFA,Theatre Arts - Design and Technology (MFA),2025,11
THEA,MFA,Theatre Arts - Design and Technology (MFA),2024,8
THEA,MFA,Theatre Arts - Acting (MFA),2024,8
THEA,MFA,Theatre Arts - Design and Technology (MFA),2023,6
THEA,MFA,Theatre Arts - Acting (MFA),2023,8
THEA,MFA,Theatre Arts - Design and Technology (MFA),2022,6
THEA,MFA,Theatre Arts - Acting (MFA),2022,9
THEA,MFA,Theatre Arts - Design and Technology (MFA),2021,10
THEA,MFA,Theatre Arts - Acting (MFA),2021,16
THEA,MFA,Theatre Arts - Design and Technology (MFA),2020,11
THEA,MFA,Theatre Arts - Acting (MFA),2020,16
THEA,MFA,Theatre Arts - Design and Technology (MFA),2019,10
THEA,MFA,Theatre Arts - Acting (MFA),2019,16
THEA,MFA,Theatre Arts - Design and Technology (MFA),2018,10
THEA,MFA,Theatre Arts - Acting (MFA),2018,15
THEA,MFA,Theatre Arts - Design and Technology (MFA),2017,11
THEA,MFA,Theatre Arts - Acting (MFA),2017,15
THEA,MFA,Theatre Arts - Design and Technology (MFA),2016,10
THEA,MFA,Theatre Arts - Acting (MFA),2016,16
WGSS,BA,"Women, Gender, and Sexuality Studies (BA)",2025,5
WGSS,BA,"Women, Gender, and Sexuality Studies (BA)",2024,3
WGSS,BA,"Women, Gender, and Sexuality Studies (BA)",2023,1
WGSS,BA,"Women, Gender, and Sexuality Studies (BA)",2022,1
WGSS,BA,"Women, Gender, and Sexuality Studies (BA)",2021,2
WGSS,BS,"Women, Gender, and Sexuality Studies (BS)",2024,1
WGSS,BS,"Women, Gender, and Sexuality Studies (BS)",2022,2
WGSS,BS,"Women, Gender, and Sexuality Studies (BS)",2021,1
